Date,ITSA4.SA,PETR4.SA,VALE3.SA
2017-05-22,6.454320907592773,12.026453971862793,23.295955657958984
2017-05-23,6.534092903137207,12.107227325439453,23.579647064208984
2017-05-24,6.534092903137207,12.609827041625977,22.962203979492188
2017-05-25,6.381802082061768,12.331602096557617,23.11239242553711
2017-05-26,6.505084037780762,12.277752876281738,23.245893478393555
2017-05-29,6.505084037780762,12.277752876281738,23.245893478393555
2017-05-30,6.548598289489746,11.990553855895996,23.86333656311035
2017-05-31,6.4905805587768555,11.63155460357666,22.6701717376709
2017-06-01,6.356192111968994,11.505904197692871,22.252979278564453
2017-06-02,6.392515182495117,11.712328910827637,22.34476089477539
2017-06-05,6.3634562492370605,11.829004287719727,22.1027889251709
2017-06-06,6.450626850128174,11.829004287719727,22.177885055541992
2017-06-07,6.559591770172119,11.55078125,22.069416046142578
2017-06-08,6.5087432861328125,11.52385425567627,22.545011520385742
2017-06-09,6.399777889251709,11.532829284667969,22.778636932373047
2017-06-12,6.399777889251709,11.577704429626465,22.39482307434082
2017-06-13,6.443362712860107,11.613605499267578,22.002662658691406
2017-06-14,6.5087432861328125,11.326407432556152,21.777379989624023
2017-06-15,6.5087432861328125,11.326407432556152,21.777379989624023
2017-06-16,6.5450615882873535,11.021255493164062,21.326814651489258
2017-06-19,6.55232572555542,11.030232429504395,22.01934814453125
2017-06-20,6.385249614715576,10.644308090209961,21.45197105407715
2017-06-21,6.348928451538086,10.446859359741211,22.08609962463379
2017-06-22,6.3634562492370605,10.805856704711914,22.545011520385742
2017-06-23,6.298079013824463,10.707133293151855,22.72857666015625
2017-06-26,6.465156078338623,11.012282371520996,22.920482635498047
2017-06-27,6.341664791107178,10.958433151245117,23.295955657958984
2017-06-28,6.399777889251709,10.841756820678711,24.021869659423828
2017-06-29,6.4869489669799805,10.93150806427002,24.113651275634766
2017-06-30,6.55232572555542,11.102032661437988,24.19709014892578
2017-07-03,6.55232572555542,11.093056678771973,24.739439010620117
2017-07-04,6.5450615882873535,11.155881881713867,24.714406967163086
2017-07-05,6.610439777374268,10.958433151245117,24.138683319091797
2017-07-06,6.523269176483154,10.922534942626953,24.130340576171875
2017-07-07,6.5160040855407715,10.707133293151855,24.10530662536621
2017-07-10,6.574118614196777,10.752008438110352,24.789499282836914
2017-07-11,6.66855525970459,11.066131591796875,25.064847946166992
2017-07-12,6.683082580566406,11.613605499267578,24.94803237915039
2017-07-13,6.7048773765563965,11.55078125,24.347280502319336
2017-07-14,6.6903486251831055,11.712328910827637,24.630970001220703
2017-07-17,6.66855525970459,11.568731307983398,24.79784393310547
2017-07-18,6.726667404174805,11.613605499267578,24.94803237915039
2017-07-19,6.66855525970459,11.87387752532959,24.94803237915039
2017-07-20,6.697610855102539,11.75720500946045,23.96346092224121
2017-07-21,6.683082580566406,11.389229774475098,23.779897689819336
2017-07-24,6.683082580566406,11.559755325317383,24.305559158325195
2017-07-25,6.741195201873779,11.86490535736084,25.54044532775879
